Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP_growth
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.19976004799041
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-17.1460422148976
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.39273826685228
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.28148065724565
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.79489887940781
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.29993884280005
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.45433259678632
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.90000000744686
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.43673736244361
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-2.25886355868752
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.09742504216018
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.5158720989634
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.54398330651921
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.899396594038478
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.51457603425524
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,13.3984434798497
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,6.63835598040356
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.2971673430545
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-0.793648700197082
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.05122959932396
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.86702128540963
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.73757991570241
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.69446996128747
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.91282648265903
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.0
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.49569116562627
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.89634672830209
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.96535563481719
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.66309210696683
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-0.172107687605703
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.3052813929186
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,8.54593981291687
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,7.13971126453339
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.19196062848015
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,7.85035482690601
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.32327437072924
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.64886139754491
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.93710744420895
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.29996837189026
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,21.5315192666359
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.50375939849626
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,6.55034522837651
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,12.7236921193269
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,8.14615153877951
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.16368005064341
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-1.42579238293395
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-1.00160075318935
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-14.7020531684168
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.92373138515138
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.30194719050132
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.20180732966082
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.10568112264515
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.23076798517009
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.72561069289878
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.61248250484077
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.6586178747694
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.729728219776817
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,6.43314867970362
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.95097453412862
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,14.293865465873
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-0.32500407571888
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.48457417040034
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.17491326106625
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,8.82915569601647
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-0.271098530438962
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.06336322631584
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.36375378856637
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.64848551205725
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-0.139164289077982
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.11051445185944
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-4.00563178606431
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.0884236537619785
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.45864847134953
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,14.7000004230398
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.90038415182185
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,8.891039826569
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.62523929308691
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.19193211272702
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.50658614557918
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.55376914117605
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.70000274552396
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.0882813597233394
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.20012546702939
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-0.706352941500043
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.93124868495423
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.75349698815641
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.69561826573417
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-2.81674750051918
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.97167514611165
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.53792140931088
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-3.4407841670407
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,7.05958114353464
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,6.45234302467644
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-1.80905548139498
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.72614643050372
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.36180967277697
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.43650568481104
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.7704948317036
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.90030441126194
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.76899890361472
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,6.38139413490335
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,7.58230437604178
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-2.04529105272302
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.52918160862976
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.26983032264843
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.0449913974775313
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-0.0240361088514192
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.26926519719315
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-6.63251664056845
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,14.2208845980014
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,6.25586340662731
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,10.7979324702819
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,8.42131018114749
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,7.23126873133926
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.50816921310606
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,10.0877192982452
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.95014695092893
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.95170673377334
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.87945296488806
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-2.93011348306682
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-6.19999999986548
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.35384298424782
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,14.6065902367823
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.87455238317627
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.68228234551005
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-2.38880849732404
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.17654310959041
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.510162180652983
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.5189460221079
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-1.20000004458646
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.36910073384493
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.0884236537619785
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.98563778722625
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.26926519719315
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.95170673377334
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-4.56177853811394
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,6.70137109577689
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,9.48553884246731
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,12.2568999999999
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.79651980542424
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.96190278946132
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.94387314836975
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,7.99313720510438
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.45462966457823
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.438004940909394
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.5816499384792
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.5834696313072
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-2.89393472379192
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,3.72462650916714
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,0.48309603354835
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.10072902053675
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.67566171341133
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,1.15073720315939
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,18.6486486486489
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.27225377389995
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.72537335328963
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,6.12889047765088
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,-1.42003965566391
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.0943262031371
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.05979330906317
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,-2.61890770383259
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,-1.08993334133791
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.21358203931537
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.75390778607942
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.29587989843014
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.03102436749121
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.72320888032857
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.40524529583226
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.79559296458005
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.4162568556623
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,10.9446920643056
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,6.99999164945331
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.30970766096026
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,9.78771144273587
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.05622489865807
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.90949796054329
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,-0.059999999999917
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.50538227987856
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,1.09736716573583
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.76737302145654
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,19.4499695085675
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,1.71016528472386
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.41083906825777
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.27759603695701
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,7.34511045416919
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,11.2225949825211
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,1.13648396562287
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,-7.82363197491021
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,0.470381336748702
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,1.76626342847234
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.06417324490376
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.68737940417255
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.9968549154658
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.43214737968853
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.85830643961987
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.70553990905537
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,8.64677784441103
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.70723565949591
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,7.81662301289541
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,-0.0136012052800965
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.15596333107851
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,-1.00000549066249
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,9.73920274636973
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.5630090638689
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,7.60267032160978
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.29509933908696
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.20163012042052
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.89046729000138
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.46132049552625
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.30588224473145
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.09432420396358
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,0.503674879297762
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.11134041254191
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,3.6317737011985
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.21715032265726
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,0.955754872815163
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.74314219356484
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.54890337877889
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,12.8453532480867
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.73241360174049
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.55545382967426
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.62816876359457
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,6.30811670197524
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.47682692076357
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.59999998835039
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.6552621825882
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,4.28786131251233
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.96679170560461
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.60361071116493
